FileNumber,HII_EFF_FACTOR,ION_Tvir_MIN,R_BUBBLE_MAX,HII_EFF_FACTOR_bin,ION_Tvir_MIN_bin,R_BUBBLE_MAX_bin
4990,96.75447908255164,5.949634495954913,7.484296993967878,12,25,5
4991,186.56916245276253,5.09784418335394,13.902145783380933,24,14,15
4992,195.27821917631667,5.19950525480032,5.558068225645345,25,15,1
4993,125.58993075472922,4.533625447688738,10.347932915124913,16,7,9
4994,81.91561532871253,4.805090415703447,13.661550767108915,10,11,15
4995,12.600738217349942,4.823901297524737,15.1705047586153,1,11,17
4996,198.05028100388867,4.680200871671069,6.132890680305945,25,9,2
4997,147.36080097368662,5.993818294928968,17.965843726552567,19,25,22
4998,30.8901446074506,5.443374329303275,14.918381813404482,4,19,17
4999,190.6482010803535,5.587694624579162,11.93832869496958,24,20,12
5000,86.68883524761205,5.1039858282913535,18.88379977771528,11,14,24
5001,102.27186545834628,5.312760625041378,16.440777925905678,13,17,20
5002,157.88822041547647,5.82244104239337,9.544099365311112,20,23,8
5003,29.533347118407075,5.758909989284366,9.207391545657082,4,22,8
5004,188.3900846964107,5.357460789538898,12.921538113947603,24,17,14
5005,22.607734684191254,4.482715212713244,6.727640906207896,3,7,3
5006,12.517225845034492,5.258674604774438,19.571480047756,1,16,25
5007,140.08439542712836,5.392141508848537,17.78273060846892,18,18,22
5008,46.20594436088248,5.729113390997209,10.944089725135507,6,22,10
5009,43.762613301460384,4.471196019033776,5.003294859397566,5,6,1
5010,5.924794237877757,4.910698140801729,14.76930121224651,1,12,17
5011,70.88318415699037,5.937188675200175,18.541795622729765,9,25,23
5012,110.27862020965182,5.504801749035124,6.758253995783304,14,19,3
5013,175.23583209867098,5.102904782072876,10.704819389457414,22,14,10
5014,176.6203101282065,5.193027784060772,13.8497825871757,23,15,15
5015,73.75919457542008,4.975179037164213,12.942016271554085,9,13,14
5016,145.1596510882161,5.9914804020665215,7.706092770379467,18,25,5
5017,34.98574569265926,4.9247481443849,13.969156199985106,4,12,15
5018,86.43805021102176,4.853463119626434,14.58356706729561,11,11,16
5019,31.20054013863157,4.678479707089978,10.583412618016624,4,9,10
5020,22.406349947377908,4.175423442987768,5.114091907282943,3,3,1
5021,122.16510737830252,5.498522520630839,5.8536101037650345,16,19,2
5022,140.53152666287502,4.718519878087852,7.4544673040084835,18,9,5
5023,5.898023522380672,5.770761490686109,18.08724499267476,1,23,22
5024,131.88959613474495,4.630226623744735,7.305966842125974,17,8,4
5025,108.04515829811788,5.826706600220081,11.80271771844245,14,23,12
5026,166.2685434202543,5.835177109729052,7.309287837801203,21,23,4
5027,60.37032728864061,5.545180985280188,8.936464716630319,8,20,7
5028,199.98188997469163,5.7081109950661855,7.241386175964203,25,22,4
5029,53.631513350438176,5.684565962497466,8.050917453552115,7,22,6
5030,91.5214693793377,5.409109634682037,11.144062990334907,12,18,11
5031,23.07921361090418,4.809022628381209,19.2152802952908,3,11,24
5032,70.72372167039526,4.854108515510636,10.840219437189836,9,11,10
5033,119.80106406214598,4.321355290575448,5.849446173618038,15,4,2
5034,53.21713829926662,5.003973430863853,5.444041276515543,7,13,1
5035,36.9204939296405,5.017768526684,8.335820573610455,5,13,6
5036,136.81287997810952,4.732927150409116,5.186356317362798,17,10,1
5037,78.15949348425224,5.386352518110062,14.801060034391336,10,18,17
5038,43.7973750276004,4.719532599519325,6.881271861834031,5,9,4
5039,27.02011979753784,5.173431016146525,11.42303366365623,3,15,11
5040,118.62153992710353,4.478985960054839,6.898748456926434,15,6,4
5041,163.3840625327343,4.926241308317672,19.87389624903056,21,12,25
5042,34.72356791396044,5.496467682664621,12.33440018471925,4,19,13
5043,63.66403781199488,4.998753705673358,9.336545158346809,8,13,8
5044,36.98076247035713,4.115469442588847,14.264549204671294,5,2,16
5045,40.26368162279669,4.462677485968335,5.655112588203845,5,6,2
5046,186.86514818726832,5.295106422828344,6.618042476891506,24,17,3
5047,111.96511954553672,5.192146954023628,8.412978297602116,14,15,6
5048,117.97107937885988,5.56349674119815,11.423066839828117,15,20,11
5049,192.91868126197224,5.203014283641508,8.026686875252587,25,16,6
5050,74.10739903675322,5.751964381806466,15.57593042594998,9,22,18
5051,36.75325310627303,5.073352028090122,8.12838151234816,5,14,6
5052,76.18308408169453,5.959324969907779,12.919847489793526,10,25,14
5053,173.9905666596645,5.262561058826558,15.274122472670342,22,16,18
5054,75.67298724975566,5.248776213774464,8.153892070422351,10,16,6
5055,37.535643535987965,5.456678813038362,15.294943730263576,5,19,18
5056,147.44998857473686,5.530216013785478,5.843626716998356,19,20,2
5057,171.92326560391942,4.931904101945425,5.2634988835654966,22,12,1
5058,57.845652658791344,4.630631337712129,17.33868953505633,7,8,21
5059,187.1693641991466,5.53748452436146,16.93447987172588,24,20,20
5060,87.88436648859356,5.757368948241359,19.804483567384374,11,22,25
5061,169.89530004026136,4.891378971886379,18.80936247005268,22,12,24
5062,177.00697936452187,4.780800308143513,11.559972501179384,23,10,11
5063,101.38890670985064,5.742162080871428,17.871245088109383,13,22,22
5064,120.88174654064504,4.54070452365867,14.27076203177467,15,7,16
5065,104.26361850223071,5.6916407275692045,18.982414145748866,13,22,24
5066,52.43071062424867,5.435703594788283,15.137307772765098,7,18,17
5067,50.411095175894125,4.799694084821218,18.180893062054498,6,10,22
5068,5.051248670556982,4.960270123635652,17.896787477436593,1,12,22
5069,73.06421230629607,5.478713890488339,13.10920489982818,9,19,14
5070,9.269265255480228,4.754461837564252,11.0748367107653,1,10,11
5071,164.3846869723582,5.144740760445307,16.523082257347323,21,15,20
5072,108.70497681155372,5.443027009303986,13.477930269839256,14,19,15
5073,116.70184930463688,5.131882499651442,10.41140164559386,15,15,10
5074,73.60021493355592,4.708343407875038,12.530367526350044,9,9,13
5075,53.56734857197871,4.76485457320762,18.71104734383973,7,10,23
5076,181.1122869972884,5.995263358924435,16.907006879613572,23,25,20
5077,91.1778018486898,5.745545335295805,18.763054191566404,12,22,23
5078,37.98467039482605,5.491783043116595,5.417017895632552,5,19,1
5079,34.80488998794809,4.204191650265111,8.79196169614244,4,3,7
5080,55.283274555609566,5.879932373829808,12.358918967278886,7,24,13
5081,64.49938545140893,5.491230911237385,14.486987444841372,8,19,16
5082,150.77158066265557,4.727767056189248,18.82247601779432,19,10,24
5083,40.2289164303285,4.22484434625879,10.783449263452246,5,3,10
5084,194.2351984207325,4.78638524568118,13.499749784395826,25,10,15
5085,159.09274367999404,5.82888775804915,7.000629056992173,20,23,4
5086,95.77080371830702,4.557036795161753,7.267234821247289,12,7,4
5087,37.31201088061548,5.44721515306948,13.866984830699934,5,19,15
5088,126.93465412386406,4.876274365420628,9.454751172917906,16,11,8
5089,132.50809718233967,5.259997607100664,8.541222165294993,17,16,6
5090,132.54690184162442,5.18515973474541,7.6598747159499645,17,15,5
5091,141.84541365589203,4.692232583714972,11.783497008525345,18,9,12
5092,123.0627830676968,4.894106319487259,7.536662402093333,16,12,5
5093,195.1384810498988,5.595102721052485,19.159140391328325,25,20,24
5094,130.62126208122905,5.32465835908053,17.213220185840893,17,17,21
5095,11.13346976695031,5.2947693411356,17.100076758723997,1,17,21
5096,65.53949084547398,4.348766283587951,5.731683696639526,8,5,2
5097,23.413251543144195,4.4452378098465415,17.773846312472646,3,6,22
5098,155.5470705008927,5.083014657360313,18.4464026044006,20,14,23
5099,74.82222453728264,4.624859049622938,7.169872434689758,9,8,4
5100,156.54326422533663,5.668882546532195,5.313603316290108,20,21,1
5101,131.80391696470326,5.901292192781634,17.27194674324188,17,24,21
5102,49.39562884679842,5.542410404814372,17.12088983003549,6,20,21
5103,152.40347542154814,5.848441916081713,5.122646293822204,19,24,1
5104,76.90944858341348,4.342119966281102,15.396854531935997,10,5,18
5105,157.85775692109175,4.847396826585998,5.618546026811417,20,11,2
5106,154.34007183735784,5.6689731308951705,18.93842883274266,20,21,24
5107,37.18768510163224,5.713546581914622,12.160541081085098,5,22,12
5108,19.86118486141704,5.82861132708816,11.06752952223384,2,23,11
5109,20.96503483667304,5.944070397003546,17.383418224914205,3,25,21
5110,17.902603941900637,4.088464838302508,7.467557343238892,2,2,5
5111,32.52030275350147,4.330195151439759,11.776137203882808,4,5,12
5112,46.743371618258536,5.847705272320988,11.883149011899132,6,24,12
5113,182.059051808796,4.751784158495374,6.6539983716076,23,10,3
5114,105.02858401997952,5.891496474175627,5.304196381819629,13,24,1
5115,44.50387084242131,5.374833887070137,11.117932295459129,6,18,11
5116,104.743309718842,5.637699550671335,14.355138885151971,13,21,16
5117,90.8852251237574,5.669441302500985,14.02766760979008,12,21,16
5118,76.04221134499934,5.969229342084617,16.107245668563976,10,25,19
5119,25.820483709526805,5.231434040517815,11.954768520986718,3,16,12
5120,42.30388705556344,5.219961638485652,7.301576604699685,5,16,4
5121,182.084757823234,5.192062089402532,11.286550004971724,23,15,11
5122,51.39048568756298,4.191223018325993,14.454626720879176,6,3,16
5123,79.87160277652497,4.257013702070688,6.339454114528303,10,4,3
5124,20.98515238562522,5.831713568791571,6.7034088679318415,3,23,3
5125,94.18721039565476,4.746043610178492,10.10385237603261,12,10,9
5126,12.05974403714307,4.849668092135033,8.24663408596144,1,11,6
5127,5.898522779493817,4.666109912083799,13.786694577702814,1,9,15
5128,173.30313980441156,5.837472527160648,6.055012865320842,22,23,2
5129,136.79775985626046,5.28589150730682,6.567990179825597,17,17,3
5130,157.69848134556264,5.3519516754849,6.54018696484386,20,17,3
5131,23.684787566878967,4.719549015307075,6.339454008464203,3,9,3
5132,88.32065211021946,5.779120744657181,15.841641027327716,11,23,19
5133,194.77330236152852,5.749534609041228,16.078611927281315,25,22,19
5134,76.15990959336278,5.071195693754448,5.058448197242465,10,14,1
5135,67.63323890324614,5.1950259543823005,16.53502805337552,9,15,20
5136,55.37450284737661,5.43281310507865,12.533776992625286,7,18,13
5137,127.3637178175419,5.846679112724601,8.882617028459538,16,24,7
5138,116.8296072505866,5.228969107915196,16.327368759922095,15,16,19
5139,154.157880023272,5.131914685452196,13.26864400010809,20,15,14
5140,166.06654764620515,4.734356931716391,8.298416147088712,21,10,6
5141,37.92258523942378,5.402296886343374,11.21927855266504,5,18,11
5142,100.21018192088376,5.267985372521297,8.443817766926403,13,16,6
5143,48.383382723632224,4.191885030425975,7.84764889271485,6,3,5
5144,95.29292553260952,5.035581573857184,15.215787847908786,12,13,18
5145,31.17373768139286,5.410279763466775,6.0929694276725055,4,18,2
5146,81.36445268489145,5.782554399550355,14.743135537702486,10,23,17
5147,144.47860369671054,4.808633092294695,13.293198519020027,18,11,14
5148,11.746654207031751,4.5219160516580725,6.68753822021969,1,7,3
5149,197.73092234764,5.813302576675815,10.538440454385924,25,23,10
5150,179.31744659585448,5.480358120814301,18.63497963178176,23,19,23
5151,19.227451570574885,5.991493979774621,16.3721885031784,2,25,19
5152,20.84339082072846,4.748419424920002,16.14368740888461,3,10,19
5153,159.04910131131223,5.443207981721002,10.701035874038446,20,19,10
5154,18.640866662966967,4.750602212056817,18.789022519803048,2,10,23
5155,87.76795462279142,4.7084396323368205,17.453105420150923,11,9,21
5156,43.45720471930536,5.305896135315816,14.857404371657124,5,17,17
5157,90.06609617010903,5.453842063106021,16.051564903288387,11,19,19
5158,6.130009415896453,4.81388970847805,13.24574667196493,1,11,14
5159,134.49838521682562,5.015257480243565,5.495602085242702,17,13,1
5160,99.82370898311272,5.763750090094543,16.589801489022765,13,23,20
5161,139.78382748271366,4.773249681560946,7.684685498260549,18,10,5
5162,174.76613314225415,5.464053139578822,13.997344620080373,22,19,16
5163,159.92800119504125,5.174395833002813,12.457030499289209,20,15,13
5164,119.15349389622509,4.669699154984434,10.33988954663327,15,9,9
5165,130.2165027415648,4.388763127975029,6.140564407874435,17,5,2
5166,110.39308771853904,5.233524108414761,19.126084785885908,14,16,24
5167,185.6470373184775,4.859754093045424,15.990707178490856,24,11,19
5168,150.47109285558105,5.240021950455122,17.62418719326226,19,16,22
5169,10.654335762674071,4.188357923036628,7.699089091454665,1,3,5
5170,184.00029515071355,4.737860912912573,15.544658843957164,23,10,18
5171,58.296456264513566,4.6419532089354885,8.305527646912402,7,9,6
5172,124.83781369021352,5.717699527493116,17.372653739265974,16,22,21
5173,108.1819243718482,5.390620291221045,7.070556505806128,14,18,4
5174,160.38137383546777,4.677043008208192,15.256324453335958,20,9,18
5175,76.77202310727431,4.582749816695512,15.054482273630663,10,8,17
5176,40.93974189138908,4.686166157482403,13.830431764583796,5,9,15
5177,111.0085104903728,5.504643998491009,18.40445260058685,14,19,23
5178,60.39461076969943,5.356732327172442,19.536571726416746,8,17,25
5179,81.18293808510879,4.802390234450211,10.784640403239576,10,11,10
5180,138.47041582191218,5.280761105493098,11.1841019276487,18,17,11
5181,152.22912825806296,5.323101188622124,15.788799619016867,19,17,18
5182,49.68163843915983,5.873410550737593,13.320250816614552,6,24,14
5183,147.62033982896412,5.148240820810575,15.844371839669844,19,15,19
5184,112.20800303173996,5.485751159726689,16.770821833925886,14,19,20
5185,99.95926390357042,5.073319055119813,5.32878481865243,13,14,1
5186,189.81630210590865,4.690151958774526,7.952723925753384,24,9,5
5187,143.12060840746938,5.910517612154691,12.095321022402572,18,24,12
5188,150.8507151712904,5.492342326173221,15.92273909361616,19,19,19
5189,106.35983687849674,4.832376688975426,9.468887617626336,13,11,8
5190,125.26519014046788,4.636917245523601,5.604498204061196,16,8,2
5191,86.96699846788616,5.884746590563092,14.87761891649873,11,24,17
5192,154.75095905121876,4.795821341874039,17.263071665661336,20,10,21
5193,110.43289782019724,4.592047404121272,11.18791593577679,14,8,11
5194,69.98684793307869,4.7029589858322005,10.033152073280595,9,9,9
5195,10.799470035627692,4.102997272798544,9.684975784046882,1,2,8
5196,11.942306977282628,5.759521533437114,5.676906361247245,1,22,2
5197,86.12695146856134,4.9354358727286805,14.530521932517836,11,12,16
5198,177.4387578881003,5.586263591646564,16.561794503831003,23,20,20
5199,191.75413793642068,4.876475651110887,15.374511142201309,24,11,18
5200,69.26707824024453,4.61737052700682,18.669415302546568,9,8,23
5201,109.79917636738342,5.137906477159061,6.581897051050141,14,15,3
5202,93.51566872203752,5.564671977708874,10.379820191701336,12,20,9
5203,28.383405103203533,4.844175745420163,16.953316106687197,3,11,20
5204,117.22078831707957,5.4111525243450895,16.317177295102447,15,18,19
5205,119.09241284772423,4.549533438199315,17.004782988746506,15,7,21
5206,29.56837934113808,4.31242327948551,10.093865676161098,4,4,9
5207,20.024170983272484,4.69882494003249,7.768692769187975,2,9,5
5208,69.98903010181594,4.941426945009476,13.299795690943393,9,12,14
5209,75.83811651094895,4.589694107034952,16.859062743785387,10,8,20
5210,188.9607324396861,5.897300750797712,18.150954592333136,24,24,22
5211,57.4618697372483,5.301937755634853,13.117390112269266,7,17,14
5212,38.95174871765901,5.964373445895998,13.393096690027829,5,25,14
5213,147.1432911773922,4.892494465258789,12.967356121825652,19,12,14
5214,118.64293932096538,5.48915772481949,11.457323853030138,15,19,11
5215,95.49270695141183,5.0061602723121,17.806413129156894,12,13,22
5216,184.03505035578507,5.018793331845839,16.4443714184155,23,13,20
5217,18.08469028146333,4.624622066531916,10.649118380035564,2,8,10
5218,156.63513367111352,5.55786951146307,16.084396898091498,20,20,19
5219,99.21919846997656,5.647323583754512,6.675421376478765,13,21,3
5220,169.20929531841514,4.807247109765315,5.4409733183389495,22,11,1
5221,114.48595080756115,4.594268389207162,14.325484562815134,15,8,16
5222,58.8818663208966,5.7659729560157205,16.965671803092533,7,23,20
5223,43.55973182234963,5.9253836822644645,15.002870454066112,5,25,17
5224,17.845196604935843,5.232993301854719,13.806219636290963,2,16,15
5225,165.22210631919478,5.043879890231187,8.516501399485962,21,14,6
5226,186.91785084504977,5.85178429081158,15.93939123261824,24,24,19
5227,125.64326417642374,5.831211732633615,18.09479778728588,16,23,22
5228,195.5622891799616,5.335418107151817,15.988227574511908,25,17,19
5229,88.33573032831416,5.001125020500071,17.477667526402843,11,13,21
5230,75.50882260829438,4.485283726562752,7.103373256781448,10,7,4
5231,134.5978089153499,5.177410867679519,17.19037054351724,17,15,21
5232,47.34507325005134,5.545417068824904,12.592923773928993,6,20,13
5233,185.48688428233828,5.063360534211253,18.918384940735656,24,14,24
5234,136.68031158475128,5.801407081615448,18.00504491833956,17,23,22
5235,14.35865140231834,4.253678198583586,17.50278172490522,2,4,21
5236,126.28218244974212,5.4939527987863706,14.027883622918406,16,19,16
5237,79.42846209064322,4.690540213423396,12.031656436152574,10,9,12
5238,164.34993774057185,5.859169043461019,7.305419993120507,21,24,4
5239,82.1576631396392,5.372920026330337,17.09051549002133,10,18,21
5240,52.95577868801507,4.930917031837216,15.540657959761402,7,12,18
5241,82.23867480709409,4.821492965615015,7.130861344277506,10,11,4
5242,63.75770887533116,4.072323862178168,5.665978928123378,8,1,2
5243,94.33976746246412,5.449338324717582,15.82693744990204,12,19,19
5244,26.41943937226506,4.182823182592369,19.789466395627542,3,3,25
5245,177.5265638897177,5.367761254640537,13.502569843100876,23,18,15
5246,26.015158529000303,4.2143263474187735,5.364248094411866,3,3,1
5247,164.13102379245936,5.861349890090649,14.284891694228614,21,24,16
5248,103.42886100005664,5.873223108249903,6.596624014585087,13,24,3
5249,74.78003598314055,5.493742230914311,9.20458072643212,9,19,8
5250,143.3328363351801,5.772053988521994,5.258913741795704,18,23,1
5251,155.4568229373388,4.562779574735547,5.1748961318355065,20,8,1
5252,40.18699352811497,5.323644160324408,12.988307646252734,5,17,14
5253,127.6075946970096,4.784833960481571,7.924115460253371,16,10,5
5254,162.0710661463781,5.983946242816999,17.94909492650602,21,25,22
5255,6.442767995918395,5.566011665790571,10.442666937229856,1,20,10
5256,37.935587291586806,5.581125797349873,8.084085019458222,5,20,6
5257,183.3263611657765,5.8505329063500575,13.230047198920602,23,24,14
5258,74.12386032751894,5.08548911711431,17.24176759415556,9,14,21
5259,106.3486752143851,5.7936104753724775,11.562091458238896,13,23,11
5260,66.17809819539502,4.414659107604777,6.538753163521034,8,6,3
5261,184.65282046949253,5.796338891906663,12.83567833249609,24,23,14
5262,144.13685281885122,5.609442517059894,18.99429535783488,18,21,24
5263,138.8474865946797,4.961368901766578,11.191591629244934,18,13,11
5264,187.97238201987,5.946591153644736,10.292672946779623,24,25,9
5265,31.18745073598601,4.964468367560365,7.37553821174628,4,13,4
5266,97.9735320495304,4.950293092803904,15.808248724744535,12,12,19
5267,136.65539465048693,4.758875366972508,5.8238055524172605,17,10,2
5268,15.132512848429856,5.526917270481564,8.138160046378754,2,20,6
5269,45.17740392272609,5.699349842604467,9.47225261927703,6,22,8
5270,97.71707053569874,5.32565618804759,11.555476557211112,12,17,11
5271,53.033671652209065,5.328402757492872,19.23065363577097,7,17,24
5272,79.11579479544478,5.556271405525126,7.20919926928,10,20,4
5273,42.324482184322015,5.375572842429699,13.08130783376067,5,18,14
5274,32.33158392904325,5.928718461206008,10.399419469324958,4,25,10
5275,140.31065106579496,4.940234729483559,14.672000892390894,18,12,17
5276,125.33431806138351,4.939456936492926,5.047252031311007,16,12,1
5277,138.30727922413166,4.930843302582112,19.871562183645164,18,12,25
5278,142.96398393307103,5.917480081405273,6.765677569797871,18,24,3
5279,17.68701617585863,5.366597428203958,19.26534227613311,2,18,24
5280,41.83661146095916,5.622036770249848,15.2059320220905,5,21,18
5281,179.59753288155335,4.838031742474481,18.90207636043748,23,11,24
5282,75.1131201251696,5.976151188885853,6.131163501222858,9,25,2
5283,55.88904583082735,4.286744047469386,12.044341548759672,7,4,12
5284,14.54960107969366,5.319563297921359,7.153311610663101,2,17,4
5285,125.75254767455526,4.890333659867194,11.90871132020634,16,12,12
5286,131.9882396705778,5.692536026485941,17.117135429180806,17,22,21
5287,103.78556595773954,4.8562697297149455,19.81435490615395,13,11,25
5288,123.02079379022554,5.189695019943192,10.396332062422918,16,15,9
5289,181.37359640789228,5.3500201796870925,7.526173766771365,23,17,5
5290,74.55344932613633,4.800991600004946,9.780792053889932,9,11,8
5291,121.7812457182754,5.168630409940404,9.283122683458284,15,15,8
5292,126.73485980680124,5.708120674286956,11.133357084525365,16,22,11
5293,51.43561716180142,4.0828139696114905,16.609035789140833,6,2,20
5294,96.67087881652382,4.583397620620176,7.493552465759947,12,8,5
5295,73.39064384827486,5.671140731120614,10.250127562726382,9,21,9
5296,83.13066828314753,5.14764195906119,9.384667098966268,11,15,8
5297,138.77425626387958,5.718036870211708,6.04119635804622,18,22,2
5298,42.02773800172743,5.274894965867846,9.62702956112432,5,16,8
5299,10.682571330275143,4.323190550679677,18.83781961160405,1,5,24
5400,197.51458429936943,5.330975123402114,19.691544890277456,25,17,25
5401,101.2243221101043,5.899009505142634,9.4235801085062,13,24,8
5402,58.85854565198781,4.988164203661629,11.132506041243044,7,13,11
5403,11.078261139536847,5.583281708047856,19.58311482524246,1,20,25
5404,189.2644898305059,5.462560511684513,8.15157020709588,24,19,6
5405,40.24533977818456,4.0457419989638606,16.42321909571458,5,1,20
5406,11.11992118003012,5.925688097475618,14.171089243626184,1,25,16
5407,140.23668284268396,4.596723861019996,13.795768156930244,18,8,15
5408,121.58545435674216,5.348755469370564,11.596753732763585,15,17,12
5409,185.586087525078,5.945456980601126,8.148645095576581,24,25,6
5410,28.345013239047407,5.670849198593515,9.93374707395434,3,21,9
5411,52.42550824933553,4.321513595676464,8.597593280184974,7,4,6
5412,33.5082769943357,4.111445772700261,11.916722582841032,4,2,12
5413,174.1188149517742,5.734141648752615,10.23053398718249,22,22,9
5414,32.62945722798139,4.065782544314054,9.0211537851755,4,1,7
5415,16.175049050251594,4.435290482684267,19.93538412267904,2,6,25
5416,52.861336793358205,5.085092380874666,7.711576287914436,7,14,5
5417,100.31282546092326,5.507678297072939,7.489709789293566,13,19,5
5418,198.1351843648909,5.409304580363709,5.523943883992281,25,18,1
5419,46.56384009401999,5.864418900296398,11.49882709400335,6,24,11
5420,50.53383596182646,5.555040705470296,14.54879651950546,6,20,16
5421,37.63878461781947,4.811906743156962,18.177720620622143,5,11,22
5422,86.2632134941902,5.027918225679808,18.384716852883543,11,13,23
5423,166.55457676715687,5.830789229429726,14.45715235078048,21,23,16
5424,36.54999055569147,5.379731389750983,6.755149099422306,5,18,3
5425,61.11636497197223,4.29709582859938,15.198953578176166,8,4,18
5426,148.98618211198425,5.970121869500508,8.697900909579891,19,25,7
5427,68.05224383634291,4.365335508676644,19.22021359615537,9,5,24
5428,34.68387215956126,5.69691332053198,19.80245256984773,4,22,25
5429,98.05877833804692,5.665720177111194,19.29600117537765,12,21,24
5430,130.03386910286096,4.930745386004965,19.26371958963308,17,12,24
5431,182.3689593600346,4.884838631383515,6.257268094362333,23,12,3
5432,124.9630578675078,4.652486595365589,13.017919157267489,16,9,14
5433,199.8571291937457,5.949354615622992,11.643338903829797,25,25,12
5434,140.0816482539146,5.039617335116423,6.990365739431751,18,13,4
5435,64.21711118677987,5.103568162325374,18.8481428574014,8,14,24
5436,20.636597409309434,5.0663048023102135,8.869295247976526,3,14,7
5437,75.74157932429557,4.893123359034497,19.42261919680389,10,12,25
5438,29.855209346680702,4.616359080811493,12.035077953452769,4,8,12
5439,104.58157750829189,5.721138909177041,18.22811875444111,13,22,23
5440,64.00091313556318,5.081768182489155,11.0071359231093,8,14,11
5441,113.76712190001548,4.6761838919265815,5.240043197156941,14,9,1
5442,132.8376139511339,4.9483129184438726,5.459490490717646,17,12,1
5443,157.58869521161338,4.942776771649041,17.682656285662937,20,12,22
5444,163.6180066609122,4.978881210520434,8.741722996295909,21,13,7
5445,55.683925351599775,5.623601310265395,19.2196024292854,7,21,24
5446,11.371494768124307,5.47074679565647,8.07191691941058,1,19,6
5447,150.95720044462772,5.952433582139465,17.75380452165924,19,25,22
5448,34.96014457833192,4.036580347322054,14.528009285867164,4,1,16
5449,136.9763136384371,4.740937497597242,13.477561033814288,17,10,15
5450,189.8976428630015,5.822553992747357,15.360481940852033,24,23,18
5451,178.5551799776497,5.366832859102734,16.20245522590286,23,18,19
5452,176.08602759958993,4.939218708498241,15.596939840987902,22,12,18
5453,23.671555203233574,4.574213313873101,17.515092298797235,3,8,21
5454,193.8284424747959,4.869329518370803,9.778241708381266,25,11,8
5455,83.9877644620976,4.710472551933578,16.159557214168252,11,9,19
5456,181.71598863108065,5.446191181594648,15.69126651076933,23,19,18
5457,30.010230058825428,5.1931100710929,16.158956923633518,4,15,19
5458,57.813225158397,5.567619769144356,19.702145987340018,7,20,25
5459,100.30924734111724,5.088357606231819,14.174107319680417,13,14,16
5460,69.46483211414716,5.350382149379964,14.454066413173274,9,17,16
5461,13.292368112893437,4.968462689868219,11.592482149212014,2,13,11
5462,25.88623697508726,5.338707058275549,19.779891311265423,3,17,25
5463,147.157822320182,4.7611112466361,14.349505102230845,19,10,16
5464,74.82343951602283,5.090016730755245,13.418964471395652,9,14,15
5465,152.15687862936292,4.593124465375558,6.959004791488956,19,8,4
5466,188.6470729162484,5.393148160846546,13.040404138903558,24,18,14
5467,97.3740599197279,4.6645209659866005,10.30069988508684,12,9,9
5468,39.94749289966375,4.632845479368267,13.354683441799358,5,8,14
5469,18.75873447692696,4.117058736320359,10.328249998092645,2,2,9
5470,79.4620204047973,5.549293278845455,18.193030390732737,10,20,23
5471,166.7761168082987,5.531811429290272,10.365805047479824,21,20,9
5472,199.4017461512521,4.404393672637735,5.666802519372123,25,6,2
5473,110.68330917948332,4.976801187125225,9.237466792954372,14,13,8
5474,84.72038322109701,5.643987065596486,13.83295597947111,11,21,15
5475,66.26501949865344,5.236551287591379,10.309266098476012,8,16,9
5476,99.20358380768042,5.1264438166794815,17.53106970921985,13,15,21
5477,108.0594816419122,4.582982424052005,14.981857032177018,14,8,17
5478,119.37618473783718,5.4510613975385045,16.447192390367753,15,19,20
5479,149.78401455850465,5.10378898976774,13.083381310291276,19,14,14
5480,38.36999154860684,5.890096810746817,12.085084110251152,5,24,12
5481,21.576810444511523,4.7001521822717605,14.233632387751726,3,9,16
5482,10.851653856448706,5.100166651990868,11.765052716385084,1,14,12
5483,16.926610320654316,5.394214048050847,6.1204272749131805,2,18,2
5484,145.7324380426154,5.977399315855695,7.942029666763736,19,25,5
5485,30.958215549567075,4.723456126424472,13.807019291987505,4,10,15
5486,105.16451622859834,5.263033596637624,13.801592088811676,13,16,15
5487,10.152423571450829,4.565122820619012,9.89686638271692,1,8,9
5488,44.574232115677255,5.507350134040091,19.361629527386505,6,19,24
5489,149.01612795624084,5.172538157279787,10.659960945592944,19,15,10
5490,187.8742471568076,5.054834504462212,11.353675433523106,24,14,11
5491,166.68658342564737,5.486893248669576,11.677088414361716,21,19,12
5492,35.03374435314148,5.85965159122599,11.615966128348662,4,24,12
5493,82.09377831414389,5.437447765668193,15.954780583738662,10,18,19
5494,36.46069134821251,5.2483896920452695,8.989378059707821,5,16,7
5495,112.88666571484671,5.3703481636520936,10.86064923343649,14,18,10
5496,180.5630234310659,5.013340013494261,17.330298877080036,23,13,21
5497,141.84665919296387,5.854443333555933,9.413561318085025,18,24,8
5498,193.79516205151265,5.688806145026883,8.87103040782687,25,22,7
5499,124.93024764997996,5.405960816987019,14.779633957610487,16,18,17
5500,64.49290275360798,5.97473193136941,18.73311288342869,8,25,23
5501,71.85478505938632,5.857194490590378,6.086137403349172,9,24,2
5502,21.69873450625261,4.910004171771739,13.806329277771974,3,12,15
5503,130.09968044769272,4.831325437379998,7.766128832085442,17,11,5
5504,18.39057316499548,5.00214578408301,12.174574042562636,2,13,12
5505,94.50529177830764,5.228350890005129,14.675906240200108,12,16,17
5506,8.17081623791208,5.793076380012547,15.44169934690391,1,23,18
5507,36.88122233133132,5.122774225026005,19.91118357243458,5,15,25
5508,15.019287252071756,4.857122039613683,16.0099217102237,2,11,19
5509,62.5035827110287,4.943346397913236,12.312369436636576,8,12,13
